"label","vowel_label.1tier","F1.1tier","F2.1tier","participant_id","context","position","dominance","awareness","vowel_label.2tier","F1.2tier","F2.2tier","vowel_label","detailed_context","stimuli_id","mel_F1.1tier","mel_F2.1tier","mel_F1.2tier","mel_F2.2tier"
"P1330-3","v",712.8866218,1538.678004,"P13","em","",34.24,141,"x",712.8866218,1538.678004,NA,"em",30,789.974016887913,1307.67440362833,789.974016887913,1307.67440362833
"P1416-1","v",872.5244786,1433.893806,"P14","em","",88.72,151,"x",872.5244786,1433.893806,NA,"em",16,910.383380142694,1253.75363562453,910.383380142694,1253.75363562453
"P1416-2","v",787.4474768,1620.062543,"P14","em","",88.72,151,"x",787.4474768,1620.062543,NA,"em",16,847.819922190932,1347.84028000568,847.819922190932,1347.84028000568
"P1416-3","v",856.7183509,1562.053153,"P14","em","",88.72,151,"x",856.7183509,1562.053153,NA,"em",16,899.020092894816,1319.35834292374,899.020092894816,1319.35834292374
"P1417-1","v",592.0004354,1720.961928,"P14","em","",88.72,151,"x",592.0004354,1720.961928,NA,"em",17,689.36636580176,1395.72489221631,689.36636580176,1395.72489221631
"P1417-2","v",541.0687958,1890.840522,"P14","em","",88.72,151,"x",541.0687958,1890.840522,NA,"em",17,644.127344137974,1472.00744018135,644.127344137974,1472.00744018135
"P1417-3","v",585.9826676,1855.0453,"P14","em","",88.72,151,"x",585.9826676,1855.0453,NA,"em",17,684.115024813296,1456.35846180606,684.115024813296,1456.35846180606
"P1418-1","v",641.7891461,1796.412397,"P14","em","",88.72,151,"x",641.7891461,1796.412397,NA,"em",18,731.898347296705,1430.24537258753,731.898347296705,1430.24537258753
"P1418-2","v",603.4592756,1785.953644,"P14","em","",88.72,151,"x",603.4592756,1785.953644,NA,"em",18,699.298515668411,1425.52301375004,699.298515668411,1425.52301375004
"P1418-3","v",603.2551617,1673.361606,"P14","em","",88.72,151,"x",603.2551617,1673.361606,NA,"em",18,699.122361390098,1373.38860968729,699.122361390098,1373.38860968729
"P1419-1","v",686.1263739,1694.798873,"P14","em","",88.72,151,"x",686.1263739,1694.798873,NA,"em",19,768.465398154257,1383.50290315479,768.465398154257,1383.50290315479
"P1419-2","v",655.5398151,1722.737792,"P14","em","",88.72,151,"x",655.5398151,1722.737792,NA,"em",19,743.366877057758,1396.5496882849,743.366877057758,1396.5496882849
"P1419-3","v",723.1363915,1689.264963,"P14","em","",88.72,151,"x",723.1363915,1689.264963,NA,"em",19,798.104574260609,1380.90065091802,798.104574260609,1380.90065091802
"P1420-1","v",738.469939,1671.108882,"P14","em","",88.72,151,"x",738.469939,1671.108882,NA,"em",20,810.159123703183,1372.32045453397,810.159123703183,1372.32045453397
"P1420-2","v",644.1030756,1633.819014,"P14","em","",88.72,151,"x",644.1030756,1633.819014,NA,"em",20,733.836445236383,1354.49005647364,733.836445236383,1354.49005647364
"P1420-3","v",766.6990712,1566.042103,"P14","em","",88.72,151,"x",766.6990712,1566.042103,NA,"em",20,832.019310296754,1321.34013104815,832.019310296754,1321.34013104815
"P1421-1","v",785.7308772,1609.303144,"P14","em","",88.72,151,"x",785.7308772,1609.303144,NA,"em",21,846.521062724397,1342.61172865299,846.521062724397,1342.61172865299
"P1421-2","v",769.3010307,1655.617951,"P14","em","",88.72,151,"x",769.3010307,1655.617951,NA,"em",21,834.013004980591,1364.94765134095,834.013004980591,1364.94765134095
"P1421-3","v",744.424435,1610.62648,"P14","em","",88.72,151,"x",744.424435,1610.62648,NA,"em",21,814.805677459128,1343.25611873904,814.805677459128,1343.25611873904
"P1422-1","v",669.7019137,1631.735991,"P14","em","",88.72,151,"x",669.7019137,1631.735991,NA,"em",22,755.057578348254,1353.4856607586,755.057578348254,1353.4856607586
"P1422-2","v",601.7832155,1730.473963,"P14","em","",88.72,151,"x",601.7832155,1730.473963,NA,"em",22,697.851225654366,1400.13569632425,697.851225654366,1400.13569632425
"P1422-3","v",622.6860299,1748.196953,"P14","em","",88.72,151,"x",622.6860299,1748.196953,NA,"em",22,715.769101825887,1408.30813084425,715.769101825887,1408.30813084425
"P1423-1","v",692.214637,1751.19261,"P14","em","",88.72,151,"x",692.214637,1751.19261,NA,"em",23,773.395122419681,1409.68364238337,773.395122419681,1409.68364238337
"P1423-2","v",710.6132506,1622.651089,"P14","em","",88.72,151,"x",710.6132506,1622.651089,NA,"em",23,788.162690365573,1349.09457042905,788.162690365573,1349.09457042905
"P1423-3","v",795.0750906,1607.507,"P14","em","",88.72,151,"x",795.0750906,1607.507,NA,"em",23,853.573261334176,1341.73651672216,853.573261334176,1341.73651672216
"P1424-1","v",697.8664594,1569.994637,"P14","em","",88.72,151,"x",697.8664594,1569.994637,NA,"em",24,777.95219918821,1323.30038903454,777.95219918821,1323.30038903454
"P1424-2","v",779.0671964,1577.089729,"P14","em","",88.72,151,"x",779.0671964,1577.089729,NA,"em",24,841.464750679425,1326.81065030636,841.464750679425,1326.81065030636
"P1424-3","v",694.8139389,1651.356579,"P14","em","",88.72,151,"x",694.8139389,1651.356579,NA,"em",24,775.493238438585,1362.91097607432,775.493238438585,1362.91097607432
"P1425-1","v",735.7046974,1744.2557,"P14","em","",88.72,151,"x",735.7046974,1744.2557,NA,"em",25,807.994740603108,1406.49586523994,807.994740603108,1406.49586523994
"P1425-2","v",742.6268257,1619.71581,"P14","em","",88.72,151,"x",742.6268257,1619.71581,NA,"em",25,813.404945820027,1347.67216285735,813.404945820027,1347.67216285735
"P1425-3","v",832.5741294,1708.150413,"P14","em","",88.72,151,"x",832.5741294,1708.150413,NA,"em",25,881.437735928048,1389.75662484587,881.437735928048,1389.75662484587
"P1426-1","v",883.6665432,1606.089326,"P14","em","",88.72,151,"x",883.6665432,1606.089326,NA,"em",26,918.325167730859,1341.04524169702,918.325167730859,1341.04524169702
"P1426-2","v",753.7395893,1618.13501,"P14","em","",88.72,151,"x",753.7395893,1618.13501,NA,"em",26,822.036416009773,1346.90537674246,822.036416009773,1346.90537674246
"P1426-3","v",696.046484,1567.542131,"P14","em","",88.72,151,"x",696.046484,1567.542131,NA,"em",26,776.486763443299,1322.08447174271,776.486763443299,1322.08447174271
"P1427-1","v",754.4889196,1528.416278,"P14","em","",88.72,151,"x",754.4889196,1528.416278,NA,"em",27,822.616056676524,1302.50655087912,822.616056676524,1302.50655087912
"P1427-2","v",635.8341034,1608.500751,"P14","em","",88.72,151,"x",635.8341034,1608.500751,NA,"em",27,726.895120422332,1342.22082860749,726.895120422332,1342.22082860749
"P1427-3","v",712.5144952,1587.109881,"P14","em","",88.72,151,"x",712.5144952,1587.109881,NA,"em",27,789.677721646943,1331.7494845288,789.677721646943,1331.7494845288
"P1428-1","v",793.7291921,1532.142388,"P14","em","",88.72,151,"x",793.7291921,1532.142388,NA,"em",28,852.560215878686,1304.38578369712,852.560215878686,1304.38578369712
"P1428-2","v",740.484459,1639.837177,"P14","em","",88.72,151,"x",740.484459,1639.837177,NA,"em",28,811.733291194958,1357.38687638013,811.733291194958,1357.38687638013
"P1428-3","v",758.0341559,1600.220446,"P14","em","",88.72,151,"x",758.0341559,1600.220446,NA,"em",28,825.354413875468,1338.17897633749,825.354413875468,1338.17897633749
"P1429-1","v",736.7513019,1544.725339,"P14","em","",88.72,151,"x",736.7513019,1544.725339,NA,"em",29,808.814418648943,1310.70878770508,808.814418648943,1310.70878770508
"P1429-2","v",741.6187255,1566.95581,"P14","em","",88.72,151,"x",741.6187255,1566.95581,NA,"em",29,812.61865074003,1321.79358742109,812.61865074003,1321.79358742109
"P1429-3","v",762.3385917,1507.08952,"P14","em","",88.72,151,"x",762.3385917,1507.08952,NA,"em",29,828.670244461611,1291.68974321493,828.670244461611,1291.68974321493
"P1430-1","v",772.3039269,1514.544986,"P14","em","",88.72,151,"x",772.3039269,1514.544986,NA,"em",30,836.309524777041,1295.48294927593,836.309524777041,1295.48294927593
"P1430-2","v",808.7691173,1637.849872,"P14","em","",88.72,151,"x",808.7691173,1637.849872,NA,"em",30,863.829092091195,1356.43111944168,863.829092091195,1356.43111944168
"P1430-3","v",758.1448343,1591.230872,"P14","em","",88.72,151,"x",758.1448343,1591.230872,NA,"em",30,825.439795176202,1333.77440393027,825.439795176202,1333.77440393027
"P1516-1","v",784.5095006,1493.214717,"P15","em","",58.48,135,"x",784.5095006,1493.214717,NA,"em",16,845.595998057874,1284.59625859784,845.595998057874,1284.59625859784
"P1516-2","v",706.5194033,1741.440286,"P15","em","",58.48,135,"x",706.5194033,1741.440286,NA,"em",16,784.893511229289,1405.19949233438,784.893511229289,1405.19949233438
"P1516-3","v",792.8083061,1723.117418,"P15","em","",58.48,135,"x",792.8083061,1723.117418,NA,"em",16,851.866547362654,1396.7259262977,851.866547362654,1396.7259262977
"P1517-1","v",844.4404636,2095.984561,"P15","em","",58.48,135,"x",844.4404636,2095.984561,NA,"em",17,890.11341031074,1557.72112800165,890.11341031074,1557.72112800165
"P1517-2","v",767.6399538,2128.308665,"P15","em","",58.48,135,"x",767.6399538,2128.308665,NA,"em",17,832.74064899785,1570.65049888088,832.74064899785,1570.65049888088
"P1517-3","v",698.0828419,2114.958205,"P15","em","",58.48,135,"x",698.0828419,2114.958205,NA,"em",17,778.12630245254,1565.32842961391,778.12630245254,1565.32842961391
"P1518-1","v",702.8780813,2009.680771,"P15","em","",58.48,135,"x",702.8780813,2009.680771,NA,"em",18,781.977694589426,1522.45403154368,781.977694589426,1522.45403154368
"P1518-2","v",650.8523663,2028.832399,"P15","em","",58.48,135,"x",650.8523663,2028.832399,NA,"em",18,739.470505968698,1530.37615086062,739.470505968698,1530.37615086062
"P1518-3","v",596.8721878,2010.871202,"P15","em","",58.48,135,"x",596.8721878,2010.871202,NA,"em",18,693.599763881846,1522.94808596819,693.599763881846,1522.94808596819
"P1519-1","v",864.0802771,2131.485414,"P15","em","",58.48,135,"x",864.0802771,2131.485414,NA,"em",19,904.326989053767,1571.91318785457,904.326989053767,1571.91318785457
"P1519-2","v",748.9801788,1865.718307,"P15","em","",58.48,135,"x",748.9801788,1865.718307,NA,"em",19,818.347807922958,1461.04731641572,818.347807922958,1461.04731641572
"P1519-3","v",547.4297612,1939.609602,"P15","em","",58.48,135,"x",547.4297612,1939.609602,NA,"em",19,649.877778584237,1492.98389808944,649.877778584237,1492.98389808944
"P1520-1","v",626.4923119,2232.266314,"P15","em","",58.48,135,"x",626.4923119,2232.266314,NA,"em",20,719.001345805589,1611.25291139872,719.001345805589,1611.25291139872
"P1520-2","v",725.6947989,2212.557661,"P15","em","",58.48,135,"x",725.6947989,2212.557661,NA,"em",20,800.124880359127,1603.66711427018,800.124880359127,1603.66711427018
"P1520-3","v",726.935974,2093.701654,"P15","em","",58.48,135,"x",726.935974,2093.701654,NA,"em",20,801.103697553842,1556.80234090765,801.103697553842,1556.80234090765
"P1521-1","v",788.6351656,1666.013303,"P15","em","",58.48,135,"x",788.6351656,1666.013303,NA,"em",21,848.717705998626,1369.90057809547,848.717705998626,1369.90057809547
"P1521-2","v",818.3771848,1958.91471,"P15","em","",58.48,135,"x",818.3771848,1958.91471,NA,"em",21,870.969420121853,1501.18048969552,870.969420121853,1501.18048969552
"P1521-3","v",656.1283695,1862.486233,"P15","em","",58.48,135,"x",656.1283695,1862.486233,NA,"em",21,743.855151669117,1459.62946707583,743.855151669117,1459.62946707583
"P1522-1","v",915.9673485,2073.684712,"P15","em","",58.48,135,"x",915.9673485,2073.684712,NA,"em",22,941.036462113408,1548.71394666026,941.036462113408,1548.71394666026
"P1522-2","v",784.7140632,1952.219759,"P15","em","",58.48,135,"x",784.7140632,1952.219759,NA,"em",22,845.750985820253,1498.34469747551,845.750985820253,1498.34469747551
"P1522-3","v",862.0474576,2011.573324,"P15","em","",58.48,135,"x",862.0474576,2011.573324,NA,"em",22,902.864117378987,1523.23937996672,902.864117378987,1523.23937996672
"P1523-1","v",775.3357688,2153.20839,"P15","em","",58.48,135,"x",775.3357688,2153.20839,NA,"em",23,838.623434325884,1580.50982171758,838.623434325884,1580.50982171758
"P1523-2","v",745.8851697,2090.16515,"P15","em","",58.48,135,"x",745.8851697,2090.16515,NA,"em",23,815.942626731504,1555.37754311855,815.942626731504,1555.37754311855
"P1523-3","v",747.5429757,2192.678168,"P15","em","",58.48,135,"x",747.5429757,2192.678168,NA,"em",23,817.231573921355,1595.96338156497,817.231573921355,1595.96338156497
"P1524-1","v",758.2423043,1993.171089,"P15","em","",58.48,135,"x",758.2423043,1993.171089,NA,"em",24,825.514981675245,1515.57969054756,825.514981675245,1515.57969054756
"P1524-2","v",635.2757225,1863.30262,"P15","em","",58.48,135,"x",635.2757225,1863.30262,NA,"em",24,726.424844345201,1459.98776924953,726.424844345201,1459.98776924953
"P1524-3","v",708.9870222,1941.847347,"P15","em","",58.48,135,"x",708.9870222,1941.847347,NA,"em",24,786.865188124988,1493.93706936999,786.865188124988,1493.93706936999
"P1525-1","v",566.4541771,2322.563923,"P15","em","",58.48,135,"x",566.4541771,2322.563923,NA,"em",25,666.902831503097,1645.36860673184,666.902831503097,1645.36860673184
"P1525-2","v",670.061471,2374.508201,"P15","em","",58.48,135,"x",670.061471,2374.508201,NA,"em",25,755.352814221902,1664.53502495589,755.352814221902,1664.53502495589
"P1525-3","v",616.5640717,2338.99231,"P15","em","",58.48,135,"x",616.5640717,2338.99231,NA,"em",25,710.550854455082,1651.4657432728,710.550854455082,1651.4657432728
"P1526-1","v",731.425466,1794.39111,"P15","em","",58.48,135,"x",731.425466,1794.39111,NA,"em",26,804.637111230296,1429.3342609245,804.637111230296,1429.3342609245
"P1526-2","v",820.0633603,2052.133266,"P15","em","",58.48,135,"x",820.0633603,2052.133266,NA,"em",26,872.217855731398,1539.9399773168,872.217855731398,1539.9399773168
"P1526-3","v",833.4058779,1937.404995,"P15","em","",58.48,135,"x",833.4058779,1937.404995,NA,"em",26,882.048026680744,1492.04405147171,882.048026680744,1492.04405147171
"P1527-1","v",776.3975367,1364.164421,"P15","em","",58.48,135,"x",776.3975367,1364.164421,NA,"em",27,839.432654246917,1216.3837824292,839.432654246917,1216.3837824292
"P1527-2","v",790.6790561,1678.066488,"P15","em","",58.48,135,"x",790.6790561,1678.066488,NA,"em",27,850.261024116097,1375.61621778221,850.261024116097,1375.61621778221
"P1527-3","v",823.4898449,1943.179321,"P15","em","",58.48,135,"x",823.4898449,1943.179321,NA,"em",27,874.750546343739,1494.50404271854,874.750546343739,1494.50404271854
"P1528-1","v",704.1676483,1940.462414,"P15","em","",58.48,135,"x",704.1676483,1940.462414,NA,"em",28,783.011189934375,1493.3472500698,783.011189934375,1493.3472500698
"P1528-2","v",758.5998879,2029.733816,"P15","em","",58.48,135,"x",758.5998879,2029.733816,NA,"em",28,825.790771813241,1530.74765292925,825.790771813241,1530.74765292925
"P1528-3","v",821.2606386,1971.537265,"P15","em","",58.48,135,"x",821.2606386,1971.537265,NA,"em",28,873.103473896281,1506.5076788734,873.103473896281,1506.5076788734
"P1529-1","v",820.00058,1801.710956,"P15","em","",58.48,135,"x",820.00058,1801.710956,NA,"em",29,872.171398348619,1432.63024438652,872.171398348619,1432.63024438652
"P1529-2","v",725.459305,1859.140987,"P15","em","",58.48,135,"x",725.459305,1859.140987,NA,"em",29,799.939068665128,1458.16008672519,799.939068665128,1458.16008672519
"P1529-3","v",733.1458423,1864.224776,"P15","em","",58.48,135,"x",733.1458423,1864.224776,NA,"em",29,805.988181497471,1460.39235490664,805.988181497471,1460.39235490664
"P1616-1","v",872.8797327,1467.964359,"P16","em","",96.54,139,"x",872.8797327,1467.964359,NA,"em",16,910.637463785807,1271.57111427692,910.637463785807,1271.57111427692
"P1616-2","v",853.0059081,1742.116386,"P16","em","",96.54,139,"x",853.0059081,1742.116386,NA,"em",16,896.334425870937,1405.5109426518,896.334425870937,1405.5109426518
"P1617-1","v",864.9580016,1810.546214,"P16","em","",96.54,139,"x",864.9580016,1810.546214,NA,"em",17,904.958035648305,1436.59576681956,904.958035648305,1436.59576681956
"P1617-2","v",922.835776,1812.190036,"P16","em","",96.54,139,"x",922.835776,1812.190036,NA,"em",17,945.807221252334,1437.33202223402,945.807221252334,1437.33202223402
"P1617-3","v",867.5325988,1892.901097,"P16","em","",96.54,139,"x",867.5325988,1892.901097,NA,"em",17,906.807021912827,1472.90169064529,906.807021912827,1472.90169064529
"P1618-1","v",957.5185871,1818.044819,"P16","em","",96.54,139,"x",957.5185871,1818.044819,NA,"em",18,969.593351011884,1439.95042715278,969.593351011884,1439.95042715278
"P1618-2","v",916.0743923,1874.235212,"P16","em","",96.54,139,"x",916.0743923,1874.235212,NA,"em",18,941.11096937953,1464.77498316576,941.11096937953,1464.77498316576
"P1618-3","v",810.6800958,1902.868563,"P16","em","",96.54,139,"x",810.6800958,1902.868563,NA,"em",18,865.252869837955,1477.21737305103,865.252869837955,1477.21737305103
"P1619-1","v",855.5449692,1846.742961,"P16","em","",96.54,139,"x",855.5449692,1846.742961,NA,"em",19,898.171934298803,1452.69752285536,898.171934298803,1452.69752285536
"P1619-2","v",816.6019523,1836.773744,"P16","em","",96.54,139,"x",816.6019523,1836.773744,NA,"em",19,869.653548107098,1448.28576749388,869.653548107098,1448.28576749388
"P1619-3","v",982.9393417,1860.161965,"P16","em","",96.54,139,"x",982.9393417,1860.161965,NA,"em",19,986.713395407798,1458.60874907821,986.713395407798,1458.60874907821
"P1620-1","v",681.2387275,1733.420425,"P16","em","",96.54,139,"x",681.2387275,1733.420425,NA,"em",20,764.492130316382,1401.4984922681,764.492130316382,1401.4984922681
"P1620-2","v",825.3179682,1861.558224,"P16","em","",96.54,139,"x",825.3179682,1861.558224,NA,"em",20,876.099476793674,1459.2220367279,876.099476793674,1459.2220367279
"P1620-3","v",837.2807625,1919.033567,"P16","em","",96.54,139,"x",837.2807625,1919.033567,NA,"em",20,884.886844843178,1484.18143373417,884.886844843178,1484.18143373417
"P1621-1","v",884.5754168,1765.396168,"P16","em","",96.54,139,"x",884.5754168,1765.396168,NA,"em",21,918.97052354967,1416.18267239853,918.97052354967,1416.18267239853
"P1621-2","v",870.1318198,1836.804646,"P16","em","",96.54,139,"x",870.1318198,1836.804646,NA,"em",21,908.670614115798,1448.29946956712,908.670614115798,1448.29946956712
"P1621-3","v",876.650093,1754.079153,"P16","em","",96.54,139,"x",876.650093,1754.079153,NA,"em",21,913.33055713236,1411.00746281414,913.33055713236,1411.00746281414
"P1622-1","v",703.3198254,1740.887981,"P16","em","",96.54,139,"x",703.3198254,1740.887981,NA,"em",22,782.331827701549,1404.94500505926,782.331827701549,1404.94500505926
"P1622-2","v",639.51562,1717.899098,"P16","em","",96.54,139,"x",639.51562,1717.899098,NA,"em",22,729.990832395744,1394.3009450615,729.990832395744,1394.3009450615
"P1622-3","v",601.0784147,1650.786338,"P16","em","",96.54,139,"x",601.0784147,1650.786338,NA,"em",22,697.242068444682,1362.63815577074,697.242068444682,1362.63815577074
"P1623-1","v",808.5721181,1936.906348,"P16","em","",96.54,139,"x",808.5721181,1936.906348,NA,"em",23,863.682214985378,1491.83136419023,863.682214985378,1491.83136419023
"P1623-2","v",751.6662049,1957.288557,"P16","em","",96.54,139,"x",751.6662049,1957.288557,NA,"em",23,820.431001539711,1500.49235427764,820.431001539711,1500.49235427764
"P1623-3","v",753.4765261,1848.46107,"P16","em","",96.54,139,"x",753.4765261,1848.46107,NA,"em",23,821.83285394208,1453.45610605624,821.83285394208,1453.45610605624
"P1625-1","v",875.4702156,1794.483535,"P16","em","",96.54,139,"x",875.4702156,1794.483535,NA,"em",25,912.488487144935,1429.37593835527,912.488487144935,1429.37593835527
"P1625-2","v",816.7211458,1761.324895,"P16","em","",96.54,139,"x",816.7211458,1761.324895,NA,"em",25,869.741947233201,1414.32364230317,869.741947233201,1414.32364230317
"P1625-3","v",857.5637998,1880.759337,"P16","em","",96.54,139,"x",857.5637998,1880.759337,NA,"em",25,899.630814787455,1467.62212017008,899.630814787455,1467.62212017008
"P1626-1","v",870.4940083,1954.736926,"P16","em","",96.54,139,"x",870.4940083,1954.736926,NA,"em",26,908.93005148499,1499.41173720549,908.93005148499,1499.41173720549
"P1626-3","v",533.4807195,2478.085017,"P16","em","",96.54,139,"x",533.4807195,2478.085017,NA,"em",26,637.228902839296,1701.80474945153,637.228902839296,1701.80474945153
"P1627-1","v",935.2487031,1707.962961,"P16","em","",96.54,139,"x",935.2487031,1707.962961,NA,"em",27,954.378152989738,1389.66906450416,954.378152989738,1389.66906450416
"P1627-2","v",953.2113475,1734.580774,"P16","em","",96.54,139,"x",953.2113475,1734.580774,NA,"em",27,966.666574294604,1402.03472341346,966.666574294604,1402.03472341346
"P1627-3","v",893.0884355,1753.559857,"P16","em","",96.54,139,"x",893.0884355,1753.559857,NA,"em",27,924.997378561544,1410.76941925224,924.997378561544,1410.76941925224
"P1628-1","v",834.0903932,1695.406142,"P16","em","",96.54,139,"x",834.0903932,1695.406142,NA,"em",28,882.550037635761,1383.78809761417,882.550037635761,1383.78809761417
"P1628-2","v",837.6985271,1726.03337,"P16","em","",96.54,139,"x",837.6985271,1726.03337,NA,"em",28,885.192480144992,1398.0787113787,885.192480144992,1398.0787113787
"P1628-3","v",891.07712,1720.848677,"P16","em","",96.54,139,"x",891.07712,1720.848677,NA,"em",28,923.576363473558,1395.67227252218,923.576363473558,1395.67227252218
"P1629-1","v",846.916627,1671.660076,"P16","em","",96.54,139,"x",846.916627,1671.660076,NA,"em",29,891.915366756014,1372.58190329357,891.915366756014,1372.58190329357
"P1629-2","v",840.0433736,1496.686927,"P16","em","",96.54,139,"x",840.0433736,1496.686927,NA,"em",29,886.906423149762,1286.37562487371,886.906423149762,1286.37562487371
"P1629-3","v",956.2069944,1777.211744,"P16","em","",96.54,139,"x",956.2069944,1777.211744,NA,"em",29,968.702927653924,1421.56058371512,968.702927653924,1421.56058371512
"P1630-1","v",877.9620906,1814.196106,"P16","em","",96.54,139,"x",877.9620906,1814.196106,NA,"em",30,914.266180716299,1438.22987335256,914.266180716299,1438.22987335256
"P1630-2","v",901.1615391,1713.450775,"P16","em","",96.54,139,"x",901.1615391,1713.450775,NA,"em",30,930.683113655386,1392.22964976354,930.683113655386,1392.22964976354
"P1630-3","v",922.5083439,1703.06536,"P16","em","",96.54,139,"x",922.5083439,1703.06536,NA,"em",30,945.580248056831,1387.37893675783,945.580248056831,1387.37893675783
"P1716-1","v",924.1157427,1912.133492,"P17","em","",85.18,131,"x",924.1157427,1912.133492,NA,"em",16,946.694044277622,1481.21407847235,946.694044277622,1481.21407847235
"P1716-2","v",859.4508084,1946.766853,"P17","em","",85.18,131,"x",859.4508084,1946.766853,NA,"em",16,900.992727161837,1496.02970590893,900.992727161837,1496.02970590893
"P1716-3","v",814.4628617,1917.341113,"P17","em","",85.18,131,"x",814.4628617,1917.341113,NA,"em",16,868.065922484603,1483.45432351984,868.065922484603,1483.45432351984
"P1717-1","v",856.4772813,2038.574581,"P17","em","",85.18,131,"x",856.4772813,2038.574581,NA,"em",17,898.845892110222,1534.38471988724,898.845892110222,1534.38471988724
"P1717-2","v",813.7038379,2012.498075,"P17","em","",85.18,131,"x",813.7038379,2012.498075,NA,"em",17,867.502038584656,1523.62292246007,867.502038584656,1523.62292246007
"P1717-3","v",854.7612177,2050.50832,"P17","em","",85.18,131,"x",854.7612177,2050.50832,NA,"em",17,897.60505666656,1539.27565048945,897.60505666656,1539.27565048945
"P1718-2","v",857.1579463,2015.703514,"P17","em","",85.18,131,"x",857.1579463,2015.703514,NA,"em",18,899.3376821915,1524.95137385846,899.3376821915,1524.95137385846
"P1718-3","v",877.4529477,1991.507977,"P17","em","",85.18,131,"x",877.4529477,1991.507977,NA,"em",18,913.903188530725,1514.8848650323,913.903188530725,1514.8848650323
"P1719-1","v",895.3688675,2102.169823,"P17","em","",85.18,131,"x",895.3688675,2102.169823,NA,"em",19,926.606358636583,1560.20670646453,926.606358636583,1560.20670646453
"P1719-2","v",827.7114696,2219.240144,"P17","em","",85.18,131,"x",827.7114696,2219.240144,NA,"em",19,877.863144870305,1606.24491691912,877.863144870305,1606.24491691912
"P1719-3","v",805.7020279,2191.959399,"P17","em","",85.18,131,"x",805.7020279,2191.959399,NA,"em",19,861.540177831092,1595.68385231603,861.540177831092,1595.68385231603
"P1720-1","v",781.8073655,2055.88774,"P17","em","",85.18,131,"x",781.8073655,2055.88774,NA,"em",20,843.546706698367,1541.47342036712,843.546706698367,1541.47342036712
"P1720-2","v",754.1888133,2087.974289,"P17","em","",85.18,131,"x",754.1888133,2087.974289,NA,"em",20,822.383946822295,1554.49397598768,822.383946822295,1554.49397598768
"P1720-3","v",800.8084048,1962.666188,"P17","em","",85.18,131,"x",800.8084048,1962.666188,NA,"em",20,857.878482073058,1502.76638998468,857.878482073058,1502.76638998468
"P1721-2","v",907.0944693,2061.202868,"P17","em","",85.18,131,"x",907.0944693,2061.202868,NA,"em",21,934.843319202938,1543.64071430714,934.843319202938,1543.64071430714
"P1721-3","v",850.6425121,1974.051299,"P17","em","",85.18,131,"x",850.6425121,1974.051299,NA,"em",21,894.621343947328,1507.56568874709,894.621343947328,1507.56568874709
"P1722-1","v",858.4357836,1992.81711,"P17","em","",85.18,131,"x",858.4357836,1992.81711,NA,"em",22,900.260357365182,1515.4318388987,900.260357365182,1515.4318388987
"P1722-2","v",917.4100696,1994.565217,"P17","em","",85.18,131,"x",917.4100696,1994.565217,NA,"em",22,942.040245682496,1516.1618077034,942.040245682496,1516.1618077034
"P1722-3","v",905.2111019,1976.297092,"P17","em","",85.18,131,"x",905.2111019,1976.297092,NA,"em",22,933.524357096095,1508.50997084908,933.524357096095,1508.50997084908
"P1723-1","v",936.2763979,1806.449542,"P17","em","",85.18,131,"x",936.2763979,1806.449542,NA,"em",23,955.08484143039,1434.75879866505,955.08484143039,1434.75879866505
"P1723-2","v",911.661403,1918.115662,"P17","em","",85.18,131,"x",911.661403,1918.115662,NA,"em",23,938.035232093039,1483.78714273602,938.035232093039,1483.78714273602
"P1723-3","v",880.7264662,1913.964503,"P17","em","",85.18,131,"x",880.7264662,1913.964503,NA,"em",23,916.234993523652,1482.00226225225,916.234993523652,1482.00226225225
"P1724-1","v",1032.923312,1566.271743,"P17","em","",85.18,131,"x",1032.923312,1566.271743,NA,"em",24,1019.63457750102,1321.45411445516,1019.63457750102,1321.45411445516
"P1724-2","v",931.3536498,1508.59377,"P17","em","",85.18,131,"x",931.3536498,1508.59377,NA,"em",24,951.69570437537,1292.45610914882,951.69570437537,1292.45610914882
"P1724-3","v",939.5137179,1589.800437,"P17","em","",85.18,131,"x",939.5137179,1589.800437,NA,"em",24,957.308068258861,1333.07194821047,957.308068258861,1333.07194821047
"P1725-1","v",795.5912849,2198.771183,"P17","em","",85.18,131,"x",795.5912849,2198.771183,NA,"em",25,853.96155411131,1598.33016878739,853.96155411131,1598.33016878739
"P1725-2","v",723.4074387,2216.759306,"P17","em","",85.18,131,"x",723.4074387,2216.759306,NA,"em",25,798.318784941802,1605.28861008271,798.318784941802,1605.28861008271
"P1725-3","v",735.1795761,2147.475307,"P17","em","",85.18,131,"x",735.1795761,2147.475307,NA,"em",25,807.583251798211,1578.24738988911,807.583251798211,1578.24738988911
"P1726-1","v",864.4216695,2290.92479,"P17","em","",85.18,131,"x",864.4216695,2290.92479,NA,"em",26,904.572477745787,1633.53230160081,904.572477745787,1633.53230160081
"P1726-2","v",788.1218485,2103.757159,"P17","em","",85.18,131,"x",788.1218485,2103.757159,NA,"em",26,848.329773269458,1560.84370071425,848.329773269458,1560.84370071425
"P1726-3","v",814.3725431,2114.887219,"P17","em","",85.18,131,"x",814.3725431,2114.887219,NA,"em",26,867.99883900287,1565.30006412295,867.99883900287,1565.30006412295
